inverse_temperature,color_preference,inverse_temperature_recovered_slsqp,color_preference_recovered_slsqp
22.048218509519362,2.7177057396362425,4.891635140697449, 17.4644266248486
20.2164797260721,2.478748659500249,6.739121603817478, 1.1128128407912767
1.1760172691812443,0.08951566105952116,55.366050032803656, 6.772986981749117
85.70855286479392,10.0504546478408,14.528854316245768, 1.7291795621946024
12.578979506128439,1.470966686796227,7.229152403574795, 20.021405294801234
10.141740699487029,1.1493897279625798,4.77922788048629, 23.59964310065154
0.2356859022572646,0.0264811311894278,28.230815886381016, 3.512451824815739
1.6156667852726696,0.12679727898846857,0.8321025732933998, 0.06340690065328065
1.664246632838382,0.13114731384983583,1.7060441963087538, 0.1396477909393115
52.48989289271433,6.443855039188319,65.50458517880124, 7.90584509428973
7.037017335713632,0.7469984822475685,3.2701466596559894, 0.8134722241946111
3.670148273937195,0.33812264723393065,4.205663860971874, 0.32720978593598177
69.1703828670383,8.30558556193647,4.238106783370404, 0.40340340508643086
5.504094059042165,0.5552330857603399,30.01769306086459, 3.7385215490306516
5.297973068989927,0.5300268103256609,4.906162638521752, 0.5343773629884676
14.588602854135475,1.7370915536825409,14.807010305759995, 5.756677061986919
77.36206898551762,9.181349767907108,5.0301578147666755, 3.070884953935735
4.587953033774356,0.44458460301842095,4.051969759989994, 0.44468961649437594
17.48133191205737,2.1194468809459406,21.83837476862304, 2.6904059674126106
0.4251026703029981,0.03687291451246567,0.42257275804216127, 0.06592301795674023
2.415596292436303,0.20317292827971647,0.162709700405546, 0.0228597012749648
0.6511336096860072,0.050960982791160514,41.32223192791881, 5.130414774170425
1.1560872613109225,0.08792313305353597,1.152108809464347, 0.0916898518930712
3.298991964642103,0.2967031131180844,2.5306410138602966, 0.2826208876262469
2.6596248121486252,0.22819262929296763,20.26027749326846, 2.4844790121945413
6.364323655902727,0.6620203955593887,1.1507135861583722, 0.08749531791805606
3.713317255789323,0.3430081422718703,30.99712335581079, 3.861729082467665
0.9665558901340296,0.07325447693037798,2.3731405983437046, 0.1988927209671188
96.72597004536892,11.164926339971391,71.56496586319294, 8.564036534453113
4.143854923205911,0.39242777583378047,4.3437683813377985, 0.40309343904619976
9.591928122974666,1.0773034565689144,25.4484161705517, 3.1571471045224886
63.891499846902164,7.728335304185593,25.481775379718524, 3.1614303432472597
55.78658527936262,6.820813231430224,3.1396542611620912, 7.2650380089081645
7.975258238113913,0.8671537999041482,9.609211675567627, 1.079565690493082
67.57468734136253,8.13219747842794,61.03329742915099, 7.411321127949523
9.888374178513372,1.116140625123278,4.801018486570602, 18.807714550034145
12.148648598504014,1.4140330889242347,17.2796764365857, 2.0928559968564597
5.904954786310685,0.6046976657720673,95.19991141331369, 11.012657297215853
11.849644390744855,1.3745006861722402,23.92538315942833, 2.9610030214462446
90.20947586037609,10.510066647290461,54.33503374198841, 6.655413476666427
0.810265429234097,0.06185430646598474,39.8489515984208, 4.952697497414598
2.384313056795571,0.20001690614034523,21.05893981995869, 2.5888320652808776
1.6765319229457178,0.13225403587821896,1.4708119554827166, 0.11987499393698137
5.9687814252899045,0.6126236861347095,23.690193580103774, 0.573029894801608
19.82961863811211,2.4280990770430684,3.158451878374353, 8.234244422186952
12.209279232530541,1.4220521593299993,52.33835730372276, 6.426414407423806
0.7368417086806083,0.05673437176070111,28.870285579667144, 3.593546389655537
34.031242754939434,4.240228208800377,67.04961512340783, 8.074936654328155
11.968421361618788,1.3902016236809034,17.53605364458617, 2.1266605654155772
0.9485443261069915,0.07190730541714849,40.96293384238285, 5.087172823077624
4.3366992312063095,0.4149402084517553,45.53325581878181, 5.632535340270295
1.331483614616344,0.10224362762468127,15.625517986011364, 1.8743366705307838
4.959705166539568,0.4890352088685525,2.1793002708557588e-08, 0.052000744087525086
2.3687790490147047,0.19845428181856192,2.0291416463402214, 0.19653372064650984
1.0402825242321478,0.07885544942540325,1.0288733632076803, 0.10370281759265519
55.00821712385413,6.732232459757243,7.94246410719717, 0.8902275799470654
11.048114352924614,1.2686773337991153,4.755588577933462, 20.163278460377597
8.184107595910463,0.8941098707486415,84.44153113224984, 9.919953909620657
5.564215301865708,0.5626155813013047,4.405207565504962, 0.5655284679939189
11.79066448179512,1.3667058066191045,20.877258398514645, 2.5651174793622227
1.320782097350472,0.10135067572062431,1.7454445192835053, 0.061749105740046314
0.08633566016120486,0.019314705892542236,0.12137159307950592, 0.001
1.7012727130086587,0.1344908392020238,1.671107286128456, 0.11119463562284651
15.625672479242983,1.8743571073261087,33.823364368855124, 26.329445614759603
1.5561857390622342,0.12152944646134028,1.520235102020868, 0.13273938581544353
3.0868491844215384,0.2735405812810474,8.842839491099458, 0.0871768706311444
3.4193118153731925,0.31001103722499534,4.087685455281551, 0.29144677753462367
0.16931647297180707,0.02317831135145161,0.22577398651857578, 0.255148235991782
1.0496906107066404,0.07957999686050037,0.932145082970941, 0.1268137620633608
0.5841642190119829,0.0466094100062623,0.46891118999655695, 0.04836851218920316
1.299526197353456,0.09958425899785285,44.40135569069588, 5.49840651783885
16.569331804532332,1.9990975902491697,0.31218461483837356, 0.030511183725275785
9.739128301443603,1.0965787684189314,22.332968199734676, 2.754718273434396
0.9847339458514819,0.07462261562322514,1.0623264893470823, 0.06759816846109602
4.851035959658134,0.47597326404909435,4.156567095304272, 0.476150972082317
48.92311759409673,6.030635310641868,45.43558776787119, 5.620985763800448
27.611686416740493,3.433734670465317,4.992137549456157, 8.796649775257299
40.72339317321632,5.058308404272981,5.000990524033475, 15.71372315667627
56.04843779172506,6.850555103874098,8.32753331680155, 0.9132205882776732
0.5129346862093145,0.042141980986406195,0.4610207805194176, 0.025811520775565054
32.14969374271998,4.006074894279096,14.109186177237117, 1.6736000469363495
30.22521910766804,3.764669150764372,13.869185361696081, 1.6418121134347043
28.009314242188633,3.4843125309752105,45.94721923832171, 5.681437910210631
5.444523462971117,0.5479314933682521,6.960059728307748, 0.5297719843268568
14.951341129587677,1.7851188007067131,41.250386369659914, 27.237084150361056
3.6916831144742615,0.3405580942765901,3.249963499827906, 0.34705839391472554
25.459243470989684,3.1585373640817327,4.829264740262527, 1.108573327318327
8.1419525126008,0.8886635326286679,18.49229482610222, 24.463726538436724
33.23462180121258,4.141315944600372,26.711895749184947, 3.318981279579198
3.9352220010112067,0.36832718712956164,74.78893452068422, 8.90878063518468
4.665611008252436,0.4538144141808387,2.995315618031847, 0.49146775437534895
43.0915782255669,5.3424345328742575,37.5756508097769, 4.676347610778138
19.544109098147135,2.390680467538034,29.74250217059767, 3.703813719723992
13.349711075324755,1.573009752255396,42.464496251219785, 5.267466414114319
0.7854522985237038,0.06010657575445208,0.7764011973176517, 0.09948305436687041
10.559447129234723,1.20430335739498,12.641383669034571, 1.479225901303973
24.26954386274699,3.005426043041936,17.449371311578396, 12.651804399364483
0.6210268552735163,0.04898695220151715,0.6194724981009702, 0.01682944402583628
2.4950753528981333,0.2112450123375731,7.317742727078234, 0.10112459387376668
1.5444528383247556,0.12049808520836891,9.27464940080833, 0.01806173911332438
0.2528587137824181,0.02736539464875271,25.371639393428133, 3.147287033315685
14.445827802682347,1.7181846171960538,39.910800256612255, 4.960179785244058
14.304360419113783,1.6994494825279836,20.240620097528478, 2.481907202355456
98.08410617173911,11.299893639530389,81.34775267205113, 9.599175390469219
76.64435563198172,9.105549570951128,4.9291776809322485, 19.687479418448447
63.2971626047385,7.6626790358360255,5.691331853156886, 7.750586620614551
6.000915650571102,0.6166190442776904,4.454415143116474, 0.6115278446032019
13.751329666105505,1.6262020412516802,9.860904615829746, 4.878876862744304
4.511359509536729,0.4355117571600188,1.0363913255716213, 0.0785564165362305
2.3226035249574384,0.19382731564054329,55.3052882255069, 6.7660705063623885
48.0128199464114,5.924254152237764,33.29856449648274, 4.1492675505879255
69.81900980709693,8.375797926929346,47.517576829067245, 5.866217894101314
26.96104809709872,3.3507981877688744,0.4282536477682797, 0.03705721106588958
0.7609792789625973,0.05840019295258598,74.05758787926167, 8.830895506006282
6.535687445705443,0.6835593714212247,7.055262625039426, 0.682510372274466
75.93321577075551,9.030271591425413,42.26172420437649, 5.243183931376158
12.831177055992146,1.504348950521093,30.608671960406102, 3.8129237688472495
1.8284496460739526,0.14615350904451985,2.1283384133808663, 0.13467600427737444
13.415880010791895,1.581773015809085,78.75090265734572, 9.327538709341214
57.10797810755894,6.970605682360861,21.19072472674596, 2.60602477440306
