first_choice_weight,first_choice_weight_recovered
8.375797926929346,5.992761789001314
0.044328815833224434,0.06342441285532843
0.0264811311894278,0.031285686804329575
1.775425871159252,2.5826643870358974
0.23528156316670773,0.24323692556217807
0.05784045088037546,0.046697426301894614
0.09443819010071627,0.13581250344888204
10.681480991395745,10.144040047537896
0.14981224512020347,0.21404078868683404
5.035211144729841,7.3180662988404395
0.030821178217867555,0.0269626695202133
0.8460796904880251,0.9821825311974357
0.728392305770361,1.0161843853550518
2.1306806728343193,1.9837795898968213
0.32147752170287325,0.2721781433609745
4.200429715549372,5.742056623666814
0.017802023229919018,0.020484226270367653
3.7827975396657862,4.4174991128177306
4.464781260899663,4.703189401547563
2.4280990770430684,2.783590727508232
0.036113327212152546,0.028435451305170376
0.07257828644833299,0.05887542594471617
4.966446029684762,6.36759058393746
3.0355428034315985,2.868340262387978
8.697906125601474,7.720488628075442
0.06068451928981049,0.05132752419264301
0.7805122979569348,0.9263804509057645
1.2183680596038748,1.6549114690068483
0.8002191256026112,0.5740567666114401
0.08635428526904128,0.07998100193369004
0.6748747716356726,0.7246437280733888
0.37621962206516735,0.27536386637986277
0.9501203667957911,0.6933008602869571
9.8471481467548,7.187977157909671
8.661614496262011,8.840816343190129
0.05457503472505751,0.061356224805382956
0.025904954849234406,0.02978591348929306
1.470966686796227,1.522847101922089
1.305662500825543,1.9508703842026025
0.1599439005796612,0.23190920638567844
0.4990265131524052,0.4964195156330245
2.153297157492741,1.1604405094725219
0.9386904821742308,1.0238675861055502
0.0396371689766923,0.04739619313637965
2.6902428363142303,2.1787173523802075
1.0520429606758297,1.1667714794158366
1.1030673818328864,1.2325644453754248
7.215971331928243,7.508157614580319
3.0811892336046336,2.605285906348188
2.378314905785402,1.7696938067432066
5.76761742229872,5.000324137201928
6.880404971364859,5.035716971647826
0.05953322633764143,0.03596316420463325
0.26749201466108236,0.2901196932919017
1.2686773337991153,1.07028788025279
0.6705670745921125,1.059997299832268
2.0421838549010944,2.0240640389121465
0.03536682459883348,0.024505543836083717
0.07325447693037798,0.0865316487602441
0.017594219818850138,0.020886055630106287
0.6369230756043962,0.7696821175031601
4.720963707059414,4.398949011699371
0.9161742317006586,0.9865613022446806
2.2457742415261763,1.607936621322207
10.091532744869617,9.15410861879101
6.850555103874098,7.431500713279952
4.875978120125398,5.709531277300456
0.6792055044309813,0.6771207189426915
9.489830793705524,6.656505908374886
0.4415429867495538,0.3033366521251063
0.12787334582506418,0.17926180771456907
0.692336903335869,0.6054403999120335
0.053000862552576626,0.04084733254183484
6.359377424513121,8.166309954837061
0.8052100815991768,0.6808815069869986
0.04947438067121598,0.057703315817568025
0.09277290064116234,0.12608446879668186
2.7315245535072377,2.966394969854609
0.38968673122913444,0.5613563604491665
0.31001103722499534,0.33103855522815384
10.85521877060111,12.758305148121304
0.05896444177760717,0.056451049371162944
0.029844531481224068,0.0293998884340902
0.015813250811374434,0.02018229909423779
0.20637034021327427,0.2530731003206054
0.036491473893602355,0.027619849603108572
10.467573172763826,10.262957540928321
11.120236899736984,11.998243439528181
1.276003650926815,1.209893641371145
10.552703777764616,8.896799439451089
0.7012081612409228,0.6235590118475489
5.845498585255984,5.884781663624293
2.5826921555291675,3.411814316348528
3.189926305360516,2.4299723883691735
1.9463075427511594,1.7867188822841031
0.018011867913568663,0.027878165934199728
1.7657768406650018,1.7846004150824606
6.500691331157278,5.677819266031117
1.6442624119744407,1.3017197225505501
0.04802409414474692,0.03665580925771091
3.9681178888172086,5.208879571528359
3.065910639818238,2.2552052001046334
0.36832718712956164,0.3298527102517226
5.3424345328742575,5.7114744880771315
0.034271209170326715,0.030382951311083022
0.09698278405094507,0.13872669264897602
5.104767866866774,5.2059265606390195
0.5552330857603399,0.7349422319644978
0.5407100932851714,0.36239750635965173
0.5479314933682521,0.8494874331556336
1.512792421737541,2.8385409060610245
0.023703577248715243,0.01685845123422812
0.030167172026174936,0.06290560831995179
11.164926339971391,10.733166014947216
10.132750658279273,7.880057788733347
7.928123597554741,7.337168537169593
0.19535953965771954,0.22225366689831297
3.367250519973792,2.5805083506022384
0.24439991488032772,0.2380153503482145
0.02736539464875271,0.02587560650547943
2.3660026897628246,2.512347267532969
3.05069523283642,4.698860775207078
0.11744766120012512,0.08919715736554322
0.44764365969418046,0.47610351093386943
1.6808848985116958,1.446186631714388
2.9459391047909906,2.507857080274841
4.320768398991114,4.479009068824493
1.4301090911793934,1.2455401717344365
0.3951848686577519,0.23798113642949834
6.443855039188319,6.29136584763444
8.807542195292584,7.640155068643898
4.943698987382145,4.328424754597537
8.918327478309044,10.488394494446942
0.8618447111796015,1.1155693445999026
0.1762078930284093,0.16320045440538253
10.9870619667501,11.446127259053997
0.24071787516026621,0.24513715148057694
0.3405580942765901,0.35077505852977203
10.595484952445304,11.12301815335452
2.257563056439249,1.5829295249444404
3.9117446088710475,3.2358299171232883
3.46738472926624,3.5887122861952387
7.630025622178933,6.783625677641724
1.183460155709758,1.1219394505745246
3.657412286964444,3.2249263460445503
8.13219747842794,4.533590834808549
9.105549570951128,10.842517961306509
0.04087358779246264,0.0629102466333874
2.32938427578099,1.8421582428286944
4.121766101406932,3.4026202574788913
1.5212753483467416,1.4075455147703988
5.464681911715296,6.655873125047532
0.30329625474647426,0.22643003662283845
0.47597326404909435,0.40209666346756473
1.7370915536825409,1.4845700237021717
0.991042606387791,0.8938409979751745
8.482043458745034,7.832732281516288
3.285657102405799,2.863117344100735
0.33329527747983,0.3215233828975812
5.0122018411205245,4.292927536952201
0.9792035093776806,0.9600541173025334
0.10962615992276564,0.11925895137708728
1.504348950521093,1.392364162217516
0.02796846527333805,0.027131231737827416
2.990461296198668,3.0525353022284674
4.989280225286977,5.4863601564137365
0.05248462437230551,0.061239735307644295
4.485677236044869,4.516948165597658
3.1585373640817327,2.704687672689821
0.1535469906876937,0.16753240734198754
0.29888742095898124,0.23123647782701856
8.411089159674654,10.551894932775243
0.04568571893352509,0.031521510189331504
4.548854780384669,5.106944785508666
0.03391235154595465,0.027604295057665217
0.13114731384983583,0.1244454174070622
0.7101739440729763,0.5198908533983406
2.4533149451906824,3.7197304050153956
4.280340444765705,4.294866161455206
0.2500109005099332,0.3919551684999491
0.018871980983517986,0.030870968882483727
0.04898695220151715,0.05342503980395156
3.4505255165998854,3.3028067794809846
2.5173109825129694,2.4241514558327384
5.639737486098793,5.225737201051868
3.1741995017055262,2.4844660196425252
0.07957999686050037,0.08580264780882464
6.030635310641868,5.284067505551277
0.08253391888652917,0.055760942992138046
0.2694956910896037,0.27900361171380916
0.0466094100062623,0.03008932088330061
5.924254152237764,6.516893652528717
0.03573845167282139,0.020966826363331973
6.557944768133687,3.9474200801001205
1.1493897279625798,1.5289090015835043
3.3837701142661656,2.723876752536271
2.504401722999156,2.978970458225758
1.8542119450800942,1.4650629658750363
0.0514647117667952,0.03480016571571839
0.2776359372465329,0.1931584977512014
7.123129494422186,7.851802465797117
0.20158977042332937,0.22617674155891543
4.786887689621424,5.03195323760809
3.2215747649678725,2.896334488087548
0.2902298430596109,0.2797341247072501
7.247141787421355,8.846707633542222
3.639786236900636,2.5137728060442766
7.153965506122114,5.777985665279589
0.03216467834408656,0.027149530181638716
0.8408783968901469,0.7876909928361054
0.09784357252249094,0.12890366980342877
1.1227255070519202,1.4970119370183887
0.09360245923135678,0.1143006827095453
11.07569662303291,7.018413665934346
0.03687291451246567,0.033668632743052186
4.102293225988508,6.0007250611424725
0.5515722212084505,0.4566676662815323
7.436530429552814,10.042918143332304
0.2462584606913487,0.2340679724099942
0.09958425899785285,0.059226404651213614
0.030492713993073704,0.042222118741785795
0.10496191607691974,0.13757149779346375
0.07124150167985478,0.11057425323389986
1.3745006861722402,1.5776003880706477
0.020226153731222548,0.02119248188472117
1.6262020412516802,1.6741330905669882
0.6287356370175092,0.5470105975219786
0.02396990686847152,0.020216450583159046
4.02516655849042,4.059447785470621
0.9674825069961244,0.7824660678685407
2.2340367715346874,1.8919512669554457
0.19690184405547306,0.2033684819725162
8.625449142455805,9.16258319656421
3.728629507552927,3.4141148890481867
0.08951566105952116,0.12911578440105095
2.7733328152707744,2.5589070802430003
0.20001690614034523,0.1940350669058307
4.612772099203998,4.970028085661509
0.05618797744262018,0.07169120499144557
2.759337893088544,2.27513702322611
2.8729632798034888,4.624814826365855
0.07742283798484888,0.07726575632141335
0.10404920937900852,0.1137739135216501
0.0961283155803149,0.0940193452796123
2.097127326013607,2.8148327704783696
0.14022115746416453,0.10905242796788038
0.06244620933441945,0.03135758795938956
1.4060517374921644,1.410349578241982
0.4355117571600188,0.5393060556276545
0.790314525730146,0.6131845848054731
2.4660044778176724,2.721986312400515
0.07671470709307948,0.06551770766338606
1.328281710120964,1.3909305489197734
2.390680467538034,1.7804721431494162
0.35044659267409645,0.4643743533097578
0.04257199759138976,0.032973313711799374
0.04614563852102816,0.03192982850168117
0.7756493083276078,0.6125288913824289
0.03320402485756532,0.03393798328164949
7.500569059842947,6.589744321253113
0.037645769338682786,0.028424071860652184
0.3657272410474424,0.38374641715977653
0.5195200087855412,0.32558267670655505
5.128130609310156,4.338403723509011
0.22299352475775558,0.34360757473436576
9.887532841582933,10.602103922132075
0.41206866109647344,0.2535863583218616
1.581773015809085,1.944306851343283
0.3168492493476764,0.34847089451937574
0.033556630766459726,0.05019059128391014
0.021415603571538298,0.03258327195671675
5.222474641795753,4.334997522258596
2.1875967666527014,2.126249901643048
0.04344300666305214,0.03336274348557554
5.058308404272981,3.822222086464619
8.446504221164751,9.067446746183276
0.6662823151716276,1.0070293832510064
5.2701863082200004,6.595600920596546
0.5091873486249925,0.7427301243346635
10.257247105198086,13.696609029950435
0.0919494778079112,0.09599711365948814
4.423232600593154,6.005906693025199
0.13905911016588937,0.36380091245552443
0.6451991698433679,0.17471232262870942
0.35547985339284055,0.3777143838869318
0.1425695398352774,0.0968474431329534
0.42365509712159094,0.3391811568677048
0.6206360926876762,0.5762265510064429
0.04004579608416426,0.05221434305188778
9.928055462131482,9.301199553083823
0.027067947569674334,0.031567774342325924
0.01698289852456568,0.023816630280646626
6.3874334572413165,7.756557860229085
0.01976605221130494,0.022702742524128083
6.003891959507339,5.611178561431138
3.837619766212507,3.6712828460259592
0.35801898474440086,0.3385898995724184
8.95551294714611,8.455979721288415
0.042141980986406195,0.05130295025270196
0.8152698416695925,1.0305493928140315
6.1658459029618085,4.109326854307966
2.0750039855272138,2.439846946958817
0.10588128483450827,0.14907730893497487
9.030271591425413,8.980199873213804
0.039232022485306675,0.06280226349454823
8.589409712440728,7.183667347295351
2.595936702538226,2.613655235866077
1.4220521593299993,1.9443721900859674
6.472221194484042,5.06931559323322
5.514229133591311,5.861763252105096
